image_id,parcel_id,image_date,file_path,ndvi_mean,ndvi_sd,ndre_mean,ndre_sd,gndvi_mean,gndvi_sd,nirv_mean,nirv_sd,ndwi_mean,ndwi_sd,suggested_class_label,B02_mean,B02_sd,B03_mean,B03_sd,B04_mean,B04_sd,B05_mean,B05_sd,B08_mean,B08_sd,B8A_mean,B8A_sd,B11_mean,B11_sd,discarded,labels_found,n_labels_found,class_label_conflict,class_label,label_source_files
IMG_02168,168,2020-03-26,data/plot_168/RGB_2020-03-26.tif,0.5576,0.0584,0.3398,0.0356,0.5992,0.0332,2213.7447,426.8207,0.0829,0.0557,slightly_yellow,668,64.6313620695322,981.3133640553,67.0575585834123,1110.42857142857,114.133595024548,1936.79723502304,167.184432953398,3937.5668202765,383.972867971753,3848.66359447005,319.969359372144,3255.94930875576,240.586055697913,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02169,169,2020-03-26,data/plot_169/RGB_2020-03-26.tif,0.5087,0.0432,0.3227,0.0349,0.5032,0.0311,1216.4173,197.5826,0.0079,0.0293,slightly_yellow,609.550458715596,37.3911967849366,783.302752293578,44.5929126961349,772.302752293578,67.2727318853464,1213.64220183486,46.5841578014457,2379.57798165138,213.588011765554,2285.23853211009,145.802307752564,2246.33027522936,83.7300617555619,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02170,170,2020-03-26,data/plot_170/RGB_2020-03-26.tif,0.3122,0.0286,0.2253,0.0282,0.4846,0.0157,807.5661,80.8122,-0.0686,0.0361,yellow,669.020179372197,54.858650202044,901.706278026906,89.3857757381902,1367.49551569507,189.128691048182,1645.83856502242,196.363766862329,2597.69506726457,249.45034645476,2663.21748878924,208.914379018943,3049.78475336323,139.940961358332,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02171,171,2020-03-26,data/plot_171/RGB_2020-03-26.tif,0.7581,0.0404,0.4664,0.0323,0.665,0.0243,2575.7644,321.7224,0.293,0.0451,green,402.369710467706,38.2076279098342,679.028953229399,47.2393842857469,463.447661469933,68.749562012315,1228.86414253898,77.352404280537,3388.04899777283,290.295742527467,3319.17817371938,238.013531963101,1813.69042316258,148.174938604343,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02172,172,2020-03-26,data/plot_172/RGB_2020-03-26.tif,0.6459,0.165,0.4028,0.1,0.6182,0.1044,2326.2484,781.4909,0.1742,0.152,green,493.291344667697,191.771424674739,801.680061823802,149.153879508073,734.944358578053,315.636968764597,1459.34157650696,155.928531389055,3484.68469860896,506.460380542055,3435.62751159196,498.027565387692,2419.39335394127,509.312717061827,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02173,173,2020-03-26,data/plot_173/RGB_2020-03-26.tif,0.4276,0.0734,0.2511,0.0399,0.4501,0.0442,950.0629,231.6912,-0.0217,0.0425,yellow,613.308724832215,77.7581054546952,832.308724832215,73.5495695440817,880.604026845638,117.504906096077,1313.87248322148,88.9809643012545,2199.36241610738,180.412148822555,2161.34228187919,111.908310188978,2258.26845637584,130.79991067815,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02174,174,2020-03-26,data/plot_174/RGB_2020-03-26.tif,0.7249,0.0215,0.4391,0.0168,0.7557,0.0164,2539.1697,179.8501,0.3079,0.0294,green,343.858299595142,18.6343093984706,485.85020242915,23.4559236639386,556.647773279352,32.1337441056071,1362.71862348178,56.9120863734875,3498.74493927126,160.019762105803,3470.74089068826,160.04444637485,1834.13157894737,43.1051934524468,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02175,175,2020-03-26,data/plot_175/RGB_2020-03-26.tif,0.7474,0.0634,0.4853,0.0502,0.6739,0.0435,2942.5962,390.2029,0.3039,0.0602,green,472.087786259542,79.2459429063168,762.446564885496,95.5331631233574,566.18320610687,144.291228576402,1357.96183206107,129.872788013358,3922.9465648855,224.682161646405,3728.06106870229,208.132206574122,1990.49618320611,186.706476627071,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02176,176,2020-03-26,data/plot_176/RGB_2020-03-26.tif,0.7251,0.0645,0.4518,0.046,0.6309,0.0378,2482.7423,363.4747,0.295,0.0623,green,439.931818181818,66.7908822335306,769.689393939394,78.0640891598777,542.659090909091,129.382083934666,1286.13636363636,125.476871225665,3410.83333333333,273.684108285465,3286.53787878788,270.343195635958,1790.27651515152,214.82187169055,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02177,177,2020-03-26,data/plot_177/RGB_2020-03-26.tif,0.534,0.2191,0.3447,0.1239,0.5584,0.1274,1866.968,1035.8398,0.0552,0.2256,slightly_yellow,621.243686868687,245.302965412147,882.887626262626,178.255441787477,956.858585858586,422.784437220702,1536.21085858586,174.620280783636,3244.09595959596,655.381757006771,3196.53787878788,608.973471367079,2914.06691919192,844.761968324083,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02178,178,2020-03-26,data/plot_178/RGB_2020-03-26.tif,0.3056,0.0595,0.2302,0.0452,0.4493,0.0381,556.729,194.4174,-0.2271,0.0535,yellow,574.500863557858,38.1703690757313,677.029360967185,40.9577911871904,948.47322970639,81.2510775553827,1115.89464594128,63.3797880387596,1791.48186528497,190.194175771901,1850.91364421416,135.186412897889,2944.46113989637,237.177301715863,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02179,179,2020-03-26,data/plot_179/RGB_2020-03-26.tif,0.638,0.124,0.3783,0.0922,0.6259,0.0521,2124.092,648.5669,0.2169,0.0849,green,474.093264248705,63.6690794117785,739.906735751295,59.5796176541107,710.419689119171,228.558355572458,1458.55440414508,190.182446377656,3260.0621761658,399.499212907847,3147.32124352332,313.926893052792,2018.28497409326,203.614977326807,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02180,180,2020-03-26,data/plot_180/RGB_2020-03-26.tif,0.8396,0.0306,0.6197,0.0377,0.7593,0.026,3128.0961,293.3024,0.3912,0.0415,green,309.840677966102,28.5515116213718,506.115254237288,32.3984589242519,321.505084745763,46.6315614694364,869.31186440678,58.6578140103375,3718.12881355932,228.403041435579,3646.24406779661,259.467668198833,1590.42711864407,77.2854102416968,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02181,181,2020-03-26,data/plot_181/RGB_2020-03-26.tif,0.7514,0.0283,0.4456,0.0259,0.6497,0.0147,2522.4276,238.1976,0.2866,0.03,green,379.025477707006,19.1519730277935,709.987261146497,29.405067321263,473.331210191083,37.4424181612778,1283.50955414013,74.5643892970248,3350.42675159236,205.898799665737,3273.42993630573,151.558790442453,1812.72929936306,56.2785175264132,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02182,182,2020-03-26,data/plot_182/RGB_2020-03-26.tif,0.7793,0.031,0.4967,0.0273,0.7724,0.0226,3175.67,336.2711,0.3509,0.0452,green,347.02380952381,24.933046371552,519.706349206349,42.3554617352926,500.293650793651,44.8907602735056,1362.87698412698,63.9784944728438,4064.53571428571,288.911107784868,3935.69444444444,318.002928349933,1883.36507936508,88.0996450671048,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02183,183,2020-03-26,data/plot_183/RGB_2020-03-26.tif,0.5459,0.0508,0.339,0.0312,0.5435,0.0368,1623.1198,184.6298,0.0797,0.0468,slightly_yellow,659.709141274238,115.683289629654,887.883656509695,145.041173403101,883.520775623269,164.882113562175,1475.52631578947,186.756734223368,2981.60941828255,297.612611403827,2948.65096952909,294.965176956726,2526.50138504155,353.58359945511,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02184,184,2020-03-26,data/plot_184/RGB_2020-03-26.tif,0.825,0.0367,0.5458,0.0355,0.7151,0.0225,3187.2334,355.4151,0.3729,0.0532,green,351.875776397516,36.6303763569212,637.099378881988,36.2096680751398,365.975155279503,62.4816923496954,1127.57763975155,65.2856837054986,3852.98757763975,297.008985292904,3668.39751552795,324.984120371733,1673.75155279503,190.484678880478,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02185,185,2020-03-26,data/plot_185/RGB_2020-03-26.tif,0.6292,0.045,0.3778,0.0314,0.5977,0.0245,1992.4251,245.5128,0.1789,0.0376,green,522.964622641509,43.3174130422224,793.533018867925,49.7230994009096,717.108490566038,85.7164081303885,1424.375,91.9905095192301,3157.23349056604,200.102668000651,3099.16037735849,183.020888461115,2157.99764150943,136.96879765504,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02186,186,2020-03-26,data/plot_186/RGB_2020-03-26.tif,0.7339,0.0682,0.5056,0.05,0.6782,0.0463,2644.2082,494.3972,0.2809,0.0563,green,463.333333333333,57.8595207198524,676.299145299145,50.9640280436663,538.119658119658,101.278479382784,1161.33333333333,39.4337069190725,3570.52136752137,378.945351311864,3574.17948717949,240.058958827884,2001.94871794872,129.204919181057,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02187,187,2020-03-26,data/plot_187/RGB_2020-03-26.tif,0.6843,0.0626,0.4417,0.0428,0.6301,0.0439,2118.3918,408.9093,0.2443,0.0465,green,465.283018867925,64.3013869208273,690.433962264151,57.2308111724802,568.169811320755,87.510161135075,1179.71698113208,45.9729759074622,3070.39622641509,349.839047586537,3070.07547169811,311.2632356813,1855.30188679245,98.9037187030631,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02188,188,2020-03-26,data/plot_188/RGB_2020-03-26.tif,0.4606,0.0925,0.283,0.0466,0.4787,0.059,1113.1483,261.8353,0.0193,0.0647,slightly_yellow,649.369863013699,121.714718360507,846.799086757991,119.401280858799,892.433789954338,193.996498005306,1340.34703196347,117.154090202784,2400.08675799087,183.183786886212,2453.13242009132,166.272893296032,2365.34703196347,227.418738643289,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02189,189,2020-03-26,data/plot_189/RGB_2020-03-26.tif,0.5544,0.0673,0.3497,0.0392,0.557,0.0432,1451.6856,260.8109,0.0777,0.0496,slightly_yellow,554.277777777778,71.8237396175497,739.104166666667,73.8069413937612,746.541666666667,126.227892199905,1251.21527777778,66.7862850954099,2604.33333333333,198.363726099728,2577.63194444444,188.303643589814,2203.5,144.478130074867,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02190,190,2020-03-26,data/plot_190/RGB_2020-03-26.tif,0.3207,0.0295,0.2244,0.0295,0.471,0.0199,590.0173,102.5809,-0.1304,0.0429,yellow,533.681818181818,36.7721295343295,656.772727272727,48.6392672814705,939.80303030303,76.7020648998888,1156.27272727273,75.7448237286108,1830.80303030303,177.921004052314,1944.87878787879,149.439621473692,2529.36363636364,193.41741520219,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02191,191,2020-03-26,data/plot_191/RGB_2020-03-26.tif,0.3463,0.0284,0.2499,0.0198,0.488,0.0198,542.8992,74.13,-0.1727,0.0414,yellow,471.28323699422,20.4053574513353,536.965317919075,23.6556930445037,757.624277456647,32.2474605124801,936.959537572254,39.1406762757084,1562.32947976879,84.6377444683002,1676.24277456647,133.468396299879,2371.9710982659,83.7813757781237,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02192,192,2020-03-26,data/plot_192/RGB_2020-03-26.tif,0.8289,0.0337,0.5769,0.0341,0.7457,0.0244,3350.9269,502.358,0.3526,0.0502,green,350.826625386997,25.1566700231003,580.006191950464,32.6616375926917,369.269349845201,39.7927693486283,1070.33436532508,68.226875101856,4025.25386996904,478.352910285341,3874.56656346749,470.972686232082,1835.78947368421,68.4157387229111,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02193,193,2020-03-26,data/plot_193/RGB_2020-03-26.tif,0.7497,0.0276,0.4965,0.0247,0.6705,0.018,2419.8483,238.1268,0.3134,0.0412,green,404.346666666667,21.7718452099925,633.306666666667,15.2606862840862,458.39,32.6375699639903,1080.36333333333,19.1155877103558,3221.05333333333,209.243188423342,3229.01666666667,185.556820443161,1685.31,85.2459267069942,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02194,194,2020-03-26,data/plot_194/RGB_2020-03-26.tif,0.3848,0.0763,0.2432,0.0526,0.455,0.0495,1035.1517,265.335,-0.0702,0.0527,yellow,748.154666666667,99.687488051517,1001.87733333333,118.440853716872,1193.32622222222,199.900867950874,1629.64622222222,175.3424539392,2674.00888888889,208.053698736475,2649.61422222222,214.08069323019,3052.31022222222,272.441476840232,FALSE,ploughed,1,FALSE,ploughed,image_metadata2020Honza.csv
IMG_02195,195,2020-03-26,data/plot_195/RGB_2020-03-26.tif,0.5739,0.0456,0.3473,0.033,0.5366,0.0275,1771.0041,293.3543,0.0974,0.0339,slightly_yellow,625.130500758725,56.8898682350695,920.638846737481,81.4346293254854,824.241274658574,82.8437265908218,1478.08801213961,112.126264688397,3066.52352048558,334.195205286102,3066.18968133536,281.916911194372,2514.77238239757,158.514810260667,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02196,196,2020-03-26,data/plot_196/RGB_2020-03-26.tif,0.3462,0.1096,0.2595,0.088,0.4303,0.0762,615.2653,462.5602,-0.0853,0.1225,yellow,537.892116182573,30.4344373901196,631.526970954357,27.9162493517662,767.651452282158,73.3031014007281,935.497925311203,36.188870812416,1641.53526970954,441.352825366733,1752.58506224066,463.756628462171,2025.80082987552,87.655301223838,FALSE,yellow,1,FALSE,yellow,image_metadata2020Honza.csv
IMG_02197,197,2020-03-26,data/plot_197/RGB_2020-03-26.tif,0.4885,0.0252,0.3105,0.0292,0.5521,0.0146,955.4329,124.2465,-0.1442,0.0356,slightly_yellow,420.857142857143,28.2901215259804,561.394088669951,34.5156352077443,668.758620689655,50.6927833056758,1023.07881773399,57.8198267973241,1950.60098522167,176.569996775785,1974.4236453202,139.238408808906,2637.22167487685,131.509797561272,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02198,198,2020-03-26,data/plot_198/RGB_2020-03-26.tif,0.5542,0.057,0.3643,0.0394,0.5426,0.0367,1554.044,206.5608,0.068,0.0405,slightly_yellow,633.996323529412,82.5360682655017,831.608455882353,104.274425451,808.119485294118,152.370545443348,1306.86213235294,145.996219961198,2802.4375,227.349156172075,2741.99816176471,232.856151100353,2393.90441176471,230.050426970247,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02199,199,2020-03-26,data/plot_199/RGB_2020-03-26.tif,0.5113,0.0609,0.3344,0.043,0.5049,0.0463,1200.1873,227.1951,0.0332,0.0664,slightly_yellow,600.279411764706,58.3672525100963,765.205882352941,66.0368155060391,752.272058823529,90.5100335679453,1161.20588235294,78.3869903838507,2331.94117647059,161.774042907401,2364.36764705882,223.470697683861,2207.15441176471,142.739175690097,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020Honza.csv
IMG_02200,200,2020-03-26,data/plot_200/RGB_2020-03-26.tif,0.7718,0.0245,0.4982,0.0237,0.6892,0.0158,2484.5395,214.4258,0.317,0.0389,green,383.253521126761,23.7032408571872,590.239436619718,26.2629889324758,412.774647887324,39.0054620377733,1074.14436619718,39.5194222941851,3215.07042253521,199.70397342552,3115.48943661972,158.306440856469,1613.78521126761,86.9671945356231,FALSE,green,1,FALSE,green,image_metadata2020Honza.csv
IMG_02201,201,2020-03-26,data/plot_201/RGB_2020-03-26.tif,0.664,0.0417,0.4056,0.0228,0.5986,0.0213,1903.8068,224.6819,0.1686,0.0305,green,477.358823529412,28.6510439274794,715.741176470588,33.0221919074286,574.729411764706,60.9025583619978,1205.67647058824,40.4480239116464,2857.90588235294,187.241427136729,2755.05882352941,161.143682656647,1957.25294117647,73.0469624221907,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02202,202,2020-03-26,data/plot_202/RGB_2020-03-26.tif,0.7359,0.0464,0.4688,0.0505,0.6495,0.0337,2478.7312,455.3176,0.2772,0.0572,green,444.900523560209,29.8598748441687,704.146596858639,35.9732253369661,501.795811518325,63.9836772430218,1199.1780104712,57.4567255916696,3347.00523560209,391.41444156339,3239.46596858639,324.166935776764,1823.8219895288,102.031026819427,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02203,203,2020-03-26,data/plot_203/RGB_2020-03-26.tif,0.8433,0.0458,0.6252,0.0464,0.7521,0.0333,3845.9994,594.0537,0.3989,0.0787,green,404.081632653061,26.7784483714902,632.604956268222,28.6882041210585,375.051020408163,64.6991376682537,1032.59620991254,50.1481185672329,4534.49271137026,510.876055166435,4339.83965014577,505.955755778243,1843.80903790087,136.004765824423,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02204,204,2020-03-26,data/plot_204/RGB_2020-03-26.tif,0.5734,0.0502,0.365,0.0499,0.5838,0.0313,1188.0203,280.0322,-0.0742,0.0887,slightly_yellow,397.043902439024,20.2511927605692,534.268292682927,22.9045594294895,550.009756097561,43.9312062746306,946.214634146341,42.6885986120256,2051.61951219512,263.239530841779,2151.05365853659,319.655853620275,2480.43414634146,173.199029241715,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020.csv
IMG_02205,205,2020-03-26,data/plot_205/RGB_2020-03-26.tif,0.6928,0.0312,0.4244,0.0288,0.6029,0.0255,2119.2243,268.689,0.2182,0.0349,green,480.308510638298,26.9685999215228,751.031914893617,38.8452165349927,549.436170212766,43.2472208029537,1227.6914893617,83.921025594349,3048.67021276596,283.768071611774,2948.47872340426,307.381409808218,1884.1329787234,126.102998296294,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02206,206,2020-03-26,data/plot_206/RGB_2020-03-26.tif,0.4134,0.0551,0.2907,0.0415,0.4889,0.037,704.2318,211.1526,-0.0912,0.0486,yellow,486.426056338028,30.4162783727116,570.274647887324,37.9136352335765,687.855633802817,39.8345110681057,913.049295774648,45.3369524499921,1675.31690140845,233.543660303814,1723.8485915493,188.50550872003,2060.29225352113,68.6511832195765,FALSE,yellow,1,FALSE,yellow,image_metadata2020.csv
IMG_02207,207,2020-03-26,data/plot_207/RGB_2020-03-26.tif,0.574,0.0252,0.3795,0.0185,0.5879,0.0138,1232.8948,121.1603,-0.0975,0.0337,slightly_yellow,401.15037593985,19.9269484962638,555.834586466165,29.7612164878264,578.864661654135,27.210676924884,963.766917293233,55.1636528360188,2143.60902255639,130.025046222832,2188.87969924812,166.963389091377,2663,199.08643623037,FALSE,slightly_yellow,1,FALSE,slightly_yellow,image_metadata2020.csv
IMG_02208,208,2020-03-26,data/plot_208/RGB_2020-03-26.tif,0.8396,0.0457,0.6083,0.0536,0.7395,0.037,3262.129,351.3086,0.4006,0.0466,green,388.265780730897,41.394876395577,576.707641196013,58.3924159580463,334.441860465116,80.6869306343586,939.68438538206,105.263400043435,3873.7342192691,247.104962431902,3763.76411960133,219.262477809069,1606.99667774086,96.8728547577999,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02209,209,2020-03-26,data/plot_209/RGB_2020-03-26.tif,0.8183,0.0456,0.577,0.0492,0.7215,0.0376,3234.5096,419.5873,0.3228,0.052,green,390.580086580087,35.3047766443227,631.242424242424,49.7016500575718,387.463203463203,72.1703732189516,1048.5367965368,77.7174771130898,3935.84415584416,322.773001333151,3810.29004329004,298.696134435181,1941.76623376623,72.7819069914977,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02210,210,2020-03-26,data/plot_210/RGB_2020-03-26.tif,0.7752,0.0295,0.5123,0.0211,0.6813,0.0177,2594.5239,237.2024,0.301,0.0407,green,403.356783919598,19.6501816299351,631.321608040201,13.9757034996539,420.552763819096,36.4818479825476,1074.73869346734,30.9612344829562,3340.05025125628,194.84263914173,3184.54773869347,179.960591876941,1707.35175879397,66.4023311354681,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02211,211,2020-03-26,data/plot_211/RGB_2020-03-26.tif,0.8471,0.0694,0.6226,0.0581,0.7579,0.0485,3639.4156,615.241,0.3691,0.0757,green,368.705445544554,43.1837768229494,573.720297029703,33.7254052858992,337.611386138614,81.5964467251676,973.792079207921,56.8173368207988,4257.5396039604,514.601521057586,4049.98514851485,454.39564179535,1847.64108910891,118.198921345534,FALSE,green,1,FALSE,green,image_metadata2020.csv
IMG_02212,212,2020-03-26,data/plot_212/RGB_2020-03-26.tif,0.7582,0.0547,0.485,0.0492,0.6642,0.0345,2605.4831,495.8717,0.3152,0.0575,green,419.083832335329,41.9363042207528,680.49700598802394,43.2700680587375,459.488023952096,77.6640847905502,1169.04191616766,41.0725357473053,3409.52095808383,427.119647467935,3281.15269461078,386.821044099054,1696.88622754491,128.082974193366,FALSE,green,1,FALSE,green,image_metadata2020.csv
